0.7728910114620238,0.8491105664223849,0.9140850352479246
0.7260766560985736,0.6775520688822969,0.2344612349579337
0.9741485731574421,0.012337742298891063,0.7937830503588916
0.44589146993426976,0.640607993408917,0.7743120016459978
0.7660249948189306,0.7679954714092334,0.16385135981622423
0.17523902263750257,0.37814562762977244,0.8657713334230625
0.267332484314175,0.7278342710316289,0.5714373113463689
0.1257299596749356,0.577893453624561,0.8277464079216225
0.4056071041647238,0.9192146659801887,0.8463503016409193
0.7234176091362693,0.17180496023164138,0.8451107400191918
