0.9889729449590452,0.49042919158786535,0.27051777962249013
0.0023296363992501012,0.014385369954742822,0.16713994813111477
0.5104946793397364,0.9986401294343964,0.44318856410562113
0.5792684384898348,0.46186626301775735,0.8174060665406799
0.6001760248855006,0.4607864230604437,0.8614157923810599
0.3984084876278444,0.7612133374248816,0.9556399519550531
0.31420872727071547,0.7997966676874485,0.03438281059060422
0.0554840760346923,0.5445267667977871,0.12510790658120008
0.555421834839571,0.6305583466314606,0.3665066884546022
0.4631211643098475,0.8846927678056373,0.5417706060595727
0.07470961590666858,0.9423811377766108,0.0017106790112353387
0.244907941153497,0.3542605135345822,0.4407069701193811
0.8332950086742568,0.5019961695755932,0.7408621697680623
0.7097257419467454,0.8226994648994749,0.3001794709422535
0.12290139545225576,0.6754474653496286,0.6496142490322602
0.8450946197050773,0.7710296395664362,0.45812521815210205
0.8447233678084852,0.5435648068088845,0.9050141479552563
0.21812003601180718,0.7075389128790851,0.21954054396580225
0.8633198616873753,0.27921766747294174,0.6325233907917214
0.4175656642253849,0.5277964553244151,0.10681958152368853
0.6760501119475036,0.5396489439947766,0.7740084769044078
0.6256584818881086,0.9555406828479598,0.734272917700896
0.36716154207960927,0.05016421411477756,0.26215786661221274
0.9103730634464581,0.904240378320058,0.8703329416906815
0.08972105014294562,0.9844723784677766,0.11488992016850963
0.8869290575720823,0.13505049106847056,0.48575731936763755
0.0767334972099235,0.22207535357375097,0.2087359799311942
0.9417336275638616,0.6752369030478621,0.0447645483544169
0.41036387409993036,0.04620098477432355,0.9438913572717337
0.3455505158787169,0.368526560182451,0.47163794877965637
0.7574016261179104,0.47065542231104895,0.32347637720114664
0.32968949577646656,0.7187305185822502,0.28295435920623946
0.8390761004973217,0.7063016927865715,0.9802644938875873
0.7557767825820532,0.9707360739233224,0.4021489490194706
0.17002928960990316,0.5251894520246901,0.7873183663077966
0.9943513180806204,0.5557987411770192,0.42740324565166743
0.2475262384732888,0.6020806553377499,0.07310376153079823
0.33017189910126943,0.5650870456826658,0.2865061941885253
